,date,AQI指数,PM2.5,PM10,O3,no2,so2,co,T,Po,U,Ff,VV,RRR,year,month,day
1747,2020-03-12,54,77.0,33.0,48.0,8.0,2.0,2.0,11.4,607.1,70,3.0,9.0,0.0,2020,3,12
1748,2020-03-13,72,71.0,50.0,54.0,14.0,3.0,5.0,19.2,605.2,28,3.0,26.0,0.0,2020,3,13
1749,2020-03-14,67,117.0,46.0,54.0,12.0,3.0,5.0,20.6,606.8,28,3.0,28.0,0.0,2020,3,14
1750,2020-03-15,79,111.0,54.0,61.0,20.0,3.0,5.0,21.3,608.8,25,2.0,30.0,0.0,2020,3,15
1751,2020-03-16,78,111.0,60.0,53.0,18.0,3.0,8.0,22.8,608.2,24,4.0,30.0,0.0,2020,3,16
1752,2020-03-17,70,129.0,54.0,56.0,14.0,3.0,7.0,22.2,607.4,24,3.0,30.0,0.0,2020,3,17
1753,2020-03-18,77,117.0,56.0,38.0,12.0,4.0,7.0,20.9,608.2,33,2.0,19.0,0.0,2020,3,18
1754,2020-03-19,74,133.0,60.0,60.0,19.0,2.0,5.0,17.9,608.8,43,3.0,24.0,0.2,2020,3,19
1755,2020-03-20,70,122.0,53.0,55.0,10.0,3.0,4.0,19.6,606.1,32,3.0,20.0,0.0,2020,3,20
1756,2020-03-21,74,120.0,56.0,53.0,10.0,3.0,8.0,15.0,608.0,62,2.0,8.0,0.0,2020,3,21
1757,2020-03-22,74,129.0,63.0,55.0,19.0,3.0,7.0,19.9,606.1,26,2.0,21.0,0.0,2020,3,22
1758,2020-03-23,66,126.0,40.0,53.0,9.0,1.0,6.0,17.1,607.0,36,1.0,19.0,0.0,2020,3,23
1759,2020-03-24,74,102.0,41.0,58.0,9.0,2.0,5.0,18.4,607.5,29,2.0,21.0,0.0,2020,3,24
1760,2020-03-25,76,81.0,39.0,65.0,6.0,2.0,5.0,14.4,607.8,60,1.0,24.0,0.0,2020,3,25
1761,2020-03-26,83,90.0,46.0,69.0,8.0,3.0,5.0,18.4,606.0,33,3.0,24.0,0.0,2020,3,26
1762,2020-03-27,72,107.0,62.0,58.0,16.0,1.0,6.0,19.0,604.6,34,3.0,30.0,0.0,2020,3,27
1763,2020-03-28,75,127.0,54.0,67.0,5.0,1.0,6.0,20.6,605.5,29,4.0,30.0,0.0,2020,3,28
1764,2020-03-31,97,127.0,58.0,73.0,9.0,2.0,6.0,22.0,604.0,38,4.0,19.0,0.0,2020,3,31
1765,2020-04-01,85,133.0,55.0,62.0,7.0,2.0,6.0,23.6,603.9,28,4.0,18.0,0.0,2020,4,1
1766,2020-04-02,89,131.0,54.0,69.0,9.0,3.0,6.0,24.0,604.4,21,4.0,21.0,0.0,2020,4,2
1767,2020-04-03,83,133.0,75.0,53.0,19.0,4.0,8.0,23.6,606.1,16,3.0,21.0,0.0,2020,4,3
1768,2020-04-04,95,151.0,51.0,51.0,10.0,2.0,8.0,22.6,605.7,24,3.0,18.0,0.0,2020,4,4
1769,2020-04-05,77,122.0,47.0,58.0,12.0,4.0,7.0,15.3,607.7,62,3.0,17.0,0.1,2020,4,5
1770,2020-04-06,71,107.0,44.0,50.0,10.0,3.0,7.0,20.9,607.8,34,3.0,17.0,0.0,2020,4,6
1771,2020-04-07,70,103.0,54.0,63.0,13.0,2.0,7.0,12.3,609.1,89,2.0,9.0,2.0,2020,4,7
1772,2020-04-08,75,124.0,49.0,60.0,7.0,2.0,7.0,17.6,607.8,46,2.0,18.0,0.0,2020,4,8
1773,2020-04-09,70,114.0,57.0,56.0,9.0,2.0,7.0,19.8,605.9,31,2.0,25.0,0.0,2020,4,9
1774,2020-04-10,70,124.0,39.0,71.0,7.0,3.0,4.0,19.3,606.2,32,2.0,23.0,0.0,2020,4,10
1775,2020-04-11,92,80.0,42.0,37.0,7.0,2.0,5.0,18.2,608.7,55,3.0,11.0,0.0,2020,4,11
1776,2020-04-12,52,99.0,26.0,31.0,7.0,2.0,5.0,20.2,607.6,38,3.0,20.0,0.0,2020,4,12
1777,2020-04-13,39,59.0,32.0,59.0,12.0,3.0,5.0,17.9,608.7,44,4.0,30.0,0.0,2020,4,13
1778,2020-04-14,65,66.0,45.0,54.0,14.0,6.0,6.0,21.3,608.5,33,2.0,29.0,0.0,2020,4,14
1779,2020-04-15,63,76.0,47.0,59.0,8.0,3.0,6.0,12.0,610.6,72,4.0,17.0,0.0,2020,4,15
1780,2020-04-16,74,96.0,50.0,52.0,6.0,2.0,5.0,13.3,608.2,73,4.0,26.0,3.0,2020,4,16
1781,2020-04-17,63,92.0,34.0,46.0,6.0,3.0,4.0,17.5,608.1,52,2.0,25.0,0.0,2020,4,17
1782,2020-04-18,58,65.0,40.0,50.0,10.0,3.0,4.0,24.0,605.8,23,4.0,30.0,0.0,2020,4,18
1783,2020-04-19,60,74.0,41.0,49.0,7.0,3.0,4.0,23.1,605.3,28,3.0,30.0,0.0,2020,4,19
1784,2020-04-20,62,62.0,49.0,47.0,8.0,3.0,3.0,20.5,606.5,42,2.0,23.0,0.1,2020,4,20
1785,2020-04-21,58,83.0,42.0,47.0,9.0,3.0,5.0,21.0,606.1,42,3.0,28.0,0.0,2020,4,21
1786,2020-04-22,59,89.0,48.0,21.0,15.0,4.0,6.0,22.8,607.0,31,3.0,30.0,0.0,2020,4,22
1787,2020-04-23,49,109.0,24.0,25.0,8.0,4.0,6.0,23.0,607.5,27,4.0,30.0,0.0,2020,4,23
1788,2020-04-24,34,65.0,13.0,27.0,7.0,3.0,5.0,23.5,607.0,29,3.0,24.0,0.0,2020,4,24
1789,2020-04-25,31,48.0,27.0,41.0,12.0,4.0,5.0,22.0,606.4,34,4.0,30.0,0.0,2020,4,25
1790,2020-04-26,53,64.0,47.0,59.0,21.0,6.0,7.0,11.0,609.2,79,2.0,22.0,0.2,2020,4,26
1791,2020-04-27,79,93.0,47.0,63.0,23.0,4.0,6.0,7.9,611.2,85,2.0,9.0,8.0,2020,4,27
1792,2020-04-28,85,83.0,46.0,44.0,19.0,4.0,6.0,7.4,612.1,91,2.0,4.8,14.0,2020,4,28
1793,2020-04-29,57,88.0,20.0,38.0,6.0,3.0,5.0,12.9,612.6,56,1.0,30.0,0.0,2020,4,29
1794,2020-04-30,43,46.0,25.0,46.0,11.0,4.0,6.0,15.2,612.4,54,1.0,30.0,0.0,2020,4,30
1795,2020-05-01,59,44.0,31.0,52.0,13.0,5.0,4.0,17.1,610.0,53,1.0,30.0,0.0,2020,5,1
1796,2020-05-02,63,57.0,36.0,51.0,14.0,4.0,5.0,16.3,609.7,69,3.0,29.0,0.0,2020,5,2
1797,2020-05-03,63,70.0,38.0,46.0,13.0,5.0,5.0,19.6,608.2,54,2.0,30.0,0.0,2020,5,3
1798,2020-05-04,59,71.0,26.0,46.0,6.0,4.0,4.0,20.1,606.2,54,2.0,30.0,0.0,2020,5,4
1799,2020-05-05,57,59.0,34.0,45.0,7.0,4.0,4.0,22.8,606.2,39,3.0,30.0,0.0,2020,5,5
1800,2020-05-06,55,63.0,41.0,45.0,7.0,4.0,4.0,21.7,607.4,47,4.0,30.0,0.0,2020,5,6
1801,2020-05-07,56,67.0,38.0,48.0,7.0,4.0,4.0,21.8,607.6,47,4.0,30.0,0.0,2020,5,7
1802,2020-05-08,62,64.0,42.0,58.0,10.0,5.0,3.0,23.9,606.1,38,3.0,30.0,0.0,2020,5,8
1803,2020-05-09,77,72.0,58.0,66.0,15.0,6.0,6.0,24.7,605.7,33,3.0,30.0,0.0,2020,5,9
1804,2020-05-10,85,108.0,41.0,69.0,11.0,6.0,5.0,25.3,604.8,31,4.0,30.0,0.0,2020,5,10
1805,2020-05-11,84,85.0,51.0,58.0,6.0,5.0,5.0,25.5,605.3,31,3.0,30.0,0.0,2020,5,11
1806,2020-05-12,80,111.0,38.0,49.0,6.0,4.0,6.0,23.9,606.6,30,2.0,30.0,0.0,2020,5,12
1807,2020-05-13,61,76.0,33.0,51.0,5.0,4.0,5.0,25.1,606.8,25,3.0,30.0,0.0,2020,5,13
1808,2020-05-14,65,62.0,38.0,55.0,7.0,5.0,3.0,24.6,606.7,24,2.0,30.0,0.0,2020,5,14
1809,2020-05-15,68,72.0,44.0,73.0,8.0,5.0,5.0,24.1,606.5,35,3.0,29.0,0.0,2020,5,15
1810,2020-05-16,102,86.0,46.0,67.0,12.0,6.0,5.0,20.9,605.8,44,3.0,30.0,0.0,2020,5,16
1811,2020-05-17,75,86.0,29.0,56.0,12.0,5.0,5.0,21.8,605.4,45,2.6666666666666665,30.0,0.0,2020,5,17
1812,2020-05-18,79,73.0,38.0,59.0,12.0,5.0,5.0,24.5,603.6,31,4.0,30.0,0.0,2020,5,18
1813,2020-05-19,75,76.0,39.0,45.0,5.0,5.0,5.0,21.8,604.9,55,2.0,30.0,0.0,2020,5,19
1814,2020-05-20,53,70.0,22.0,34.0,5.0,5.0,6.0,18.2,604.8,72,2.0,22.0,3.0,2020,5,20
1815,2020-05-21,38,41.0,35.0,45.0,11.0,6.0,6.0,20.7,604.7,59,1.0,24.0,0.0,2020,5,21
1816,2020-05-22,61,72.0,42.0,58.0,8.0,8.0,6.0,25.2,602.8,33,2.0,30.0,0.0,2020,5,22
1817,2020-05-23,90,84.0,44.0,44.0,13.0,7.0,6.0,25.3,604.4,45,3.0,30.0,0.0,2020,5,23
1818,2020-05-24,57,73.0,44.0,52.0,11.0,7.0,5.0,19.1,606.1,85,2.0,22.0,0.0,2020,5,24
1819,2020-05-25,59,77.0,33.0,35.0,12.0,7.0,5.0,21.2,606.3,74,2.0,21.0,0.2,2020,5,25
1820,2020-05-26,40,62.0,29.0,26.0,9.0,5.0,5.0,24.6,605.6,52,3.0,22.0,0.0,2020,5,26
1821,2020-05-27,35,72.0,44.0,27.0,13.0,3.0,7.0,25.7,605.2,37,4.0,30.0,0.0,2020,5,27
1822,2020-05-28,45,87.0,24.0,44.0,8.0,4.0,6.0,21.3,607.3,59,1.0,21.0,0.0,2020,5,28
1823,2020-05-29,48,56.0,35.0,49.0,12.0,3.0,3.0,14.1,608.8,80,4.0,27.0,0.4,2020,5,29
1824,2020-05-30,64,75.0,35.0,46.0,7.0,3.0,2.0,12.7,609.6,86,3.0,12.0,2.0,2020,5,30
1825,2020-05-31,60,51.0,35.0,48.0,8.0,4.0,5.0,16.6,607.1,86,2.0,9.0,0.6,2020,5,31
1826,2020-06-01,61,48.0,35.0,45.0,8.0,2.0,6.0,19.4,606.3,65,1.0,30.0,0.0,2020,6,1
1827,2020-06-02,57,56.0,39.0,52.0,11.0,8.0,5.0,23.4,606.7,44,4.0,30.0,0.0,2020,6,2
1828,2020-06-03,71,63.0,39.0,42.0,8.0,5.0,4.0,24.2,606.1,43,2.0,30.0,0.0,2020,6,3
1829,2020-06-04,53,61.0,37.0,39.0,11.0,7.0,5.0,24.4,605.5,41,3.0,30.0,0.0,2020,6,4
1830,2020-06-05,55,61.0,34.0,34.0,8.0,5.0,3.0,25.7,604.0,41,3.0,30.0,0.0,2020,6,5
1831,2020-06-06,42,59.0,24.0,31.0,5.0,4.0,4.0,25.5,604.2,40,2.0,19.0,0.0,2020,6,6
1832,2020-06-07,44,37.0,22.0,33.0,4.0,5.0,4.0,25.3,604.6,43,4.0,30.0,0.0,2020,6,7
1833,2020-06-08,46,33.0,22.0,30.0,4.0,5.0,5.0,24.0,604.9,58,2.0,30.0,0.0,2020,6,8
1834,2020-06-09,41,45.0,23.0,18.0,4.0,3.0,6.0,26.8,603.8,40,5.0,30.0,0.0,2020,6,9
1835,2020-06-10,30,40.0,19.0,24.0,3.0,4.0,5.0,26.6,602.6,39,4.0,30.0,0.0,2020,6,10
1836,2020-06-11,32,38.0,15.0,31.0,4.0,4.0,5.0,27.5,603.5,40,4.0,30.0,0.0,2020,6,11
1837,2020-06-12,35,14.0,23.0,41.0,5.0,5.0,6.0,23.7,605.5,65,2.0,30.0,0.0,2020,6,12
1838,2020-06-13,50,46.0,37.0,38.0,6.0,5.0,6.0,23.1,604.9,69,2.0,30.0,0.0,2020,6,13
1839,2020-06-14,54,70.0,18.0,38.0,4.0,5.0,7.0,25.1,603.1,51,3.0,30.0,0.0,2020,6,14
1840,2020-06-15,49,70.0,16.0,25.0,4.0,4.0,7.0,26.2,602.1,46,4.0,30.0,0.0,2020,6,15
1841,2020-06-16,29,108.0,15.0,26.0,4.0,4.0,6.0,24.3,603.8,60,4.0,14.0,0.0,2020,6,16
1842,2020-06-17,31,55.0,26.0,26.0,8.0,4.0,6.0,22.4,606.4,64,2.0,30.0,0.8,2020,6,17
1843,2020-06-18,31,50.0,13.0,21.0,6.0,2.0,8.0,22.6,605.4,72,4.0,30.0,0.0,2020,6,18
1844,2020-06-19,30,92.0,11.0,22.0,4.0,1.0,7.0,22.5,603.9,72,4.0,30.0,0.0,2020,6,19
1845,2020-06-20,28,71.0,17.0,22.0,4.0,3.0,7.0,24.9,603.3,57,3.0,30.0,0.0,2020,6,20
1846,2020-06-21,27,90.0,20.0,23.0,4.0,3.0,9.0,17.3,606.4,93,1.0,14.0,26.0,2020,6,21
1847,2020-06-22,28,61.0,21.0,28.0,5.0,3.0,8.0,20.3,605.7,92,0.0,17.0,13.0,2020,6,22
1848,2020-06-23,32,54.0,26.0,27.0,10.0,4.0,9.0,24.3,604.1,62,3.0,30.0,0.0,2020,6,23
1849,2020-06-24,30,102.0,37.0,29.0,11.0,3.0,9.0,24.1,603.1,57,3.0,30.0,0.0,2020,6,24
1850,2020-06-25,49,87.0,21.0,25.0,6.0,2.0,8.0,24.6,604.3,56,2.0,30.0,0.0,2020,6,25
1851,2020-06-26,36,15.0,21.0,27.0,6.0,2.0,7.0,26.3,604.2,51,2.0,30.0,0.0,2020,6,26
1852,2020-06-27,34,26.0,21.0,32.0,5.0,3.0,3.0,21.0,605.7,82,2.0,30.0,6.0,2020,6,27
1853,2020-06-28,38,32.0,20.0,33.0,5.0,4.0,5.0,20.2,604.8,84,2.0,26.0,0.0,2020,6,28
1854,2020-06-29,38,47.0,26.0,33.0,9.0,4.0,6.0,25.1,603.1,56,3.0,30.0,0.0,2020,6,29
1855,2020-06-30,34,52.0,19.0,24.0,10.0,4.0,7.0,24.1,603.6,55,3.0,30.0,0.0,2020,6,30
1856,2020-07-01,33,45.0,16.0,25.0,9.0,3.0,6.0,26.5,603.2,48,3.0,30.0,0.0,2020,7,1
1857,2020-07-02,29,42.0,21.0,30.0,6.0,4.0,5.0,25.3,603.8,52,2.0,30.0,0.0,2020,7,2
1858,2020-07-03,39,48.0,26.0,28.0,8.0,3.0,4.0,20.5,604.5,84,2.0,28.0,11.0,2020,7,3
1859,2020-07-04,36,55.0,15.0,24.0,6.0,3.0,4.0,20.4,604.2,86,1.0,28.0,34.0,2020,7,4
1860,2020-07-05,26,32.0,15.0,20.0,4.0,3.0,5.0,19.1,605.8,94,1.0,5.0,31.0,2020,7,5
1861,2020-07-06,24,41.0,15.0,21.0,4.0,2.0,5.0,20.5,606.4,83,2.0,30.0,1.0,2020,7,6
1862,2020-07-07,25,36.0,19.0,17.0,5.0,4.0,5.0,21.9,606.0,74,2.0,30.0,0.0,2020,7,7
1863,2020-07-08,21,37.0,16.0,12.0,5.0,4.0,4.0,19.6,604.3,89,1.0,5.0,10.0,2020,7,8
1864,2020-07-09,20,23.0,15.0,16.0,5.0,3.0,5.0,24.0,604.7,62,3.0,30.0,0.0,2020,7,9
1865,2020-07-10,22,31.0,12.0,17.0,3.0,3.0,4.0,24.3,605.7,64,3.0,30.0,0.0,2020,7,10
1866,2020-07-11,20,21.0,23.0,19.0,6.0,4.0,5.0,22.9,605.1,67,2.0,30.0,0.0,2020,7,11
1867,2020-07-12,27,42.0,14.0,11.0,4.0,3.0,4.0,20.8,603.8,76,2.0,30.0,0.1,2020,7,12
1868,2020-07-13,19,23.0,12.0,21.0,5.0,5.0,4.0,20.5,603.2,80,2.0,16.0,0.1,2020,7,13
1869,2020-07-14,23,18.0,20.0,19.0,7.0,4.0,6.0,22.8,602.3,63,4.0,30.0,0.0,2020,7,14
1870,2020-07-15,30,27.0,20.0,20.0,7.0,4.0,5.0,18.4,604.3,94,1.0,0.6,40.0,2020,7,15
1871,2020-07-16,26,37.0,17.0,15.0,6.0,4.0,4.0,19.0,606.8,84,1.0,30.0,11.0,2020,7,16
1872,2020-07-17,25,26.0,14.0,13.0,5.0,3.0,4.0,21.3,606.7,68,3.0,30.0,0.0,2020,7,17
1873,2020-07-18,24,26.0,13.0,20.0,7.0,4.0,5.0,22.0,605.3,69,3.0,30.0,0.0,2020,7,18
1874,2020-07-19,30,27.0,13.0,28.0,5.0,3.0,4.0,22.8,604.2,67,3.0,30.0,0.0,2020,7,19
1875,2020-07-20,33,19.0,14.0,13.0,5.0,4.0,3.0,20.2,605.8,85,2.0,30.0,0.1,2020,7,20
1876,2020-07-21,17,26.0,14.0,14.0,4.0,4.0,3.0,18.8,605.7,99,3.0,22.0,5.0,2020,7,21
1877,2020-07-22,18,32.0,15.0,16.0,4.0,4.0,3.0,18.2,606.1,100,1.0,9.0,31.0,2020,7,22
1878,2020-07-23,22,26.0,21.0,22.0,7.0,4.0,4.0,19.2,606.0,100,1.0,30.0,9.0,2020,7,23
1879,2020-07-24,34,40.0,30.0,26.0,9.0,4.0,4.0,20.6,606.7,81,3.0,30.0,8.0,2020,7,24
1880,2020-07-25,39,45.0,27.0,29.0,9.0,6.0,4.0,19.1,606.1,100,2.0,23.0,6.0,2020,7,25
1881,2020-07-26,34,47.0,38.0,73.0,13.0,5.0,4.0,21.9,607.2,73,2.0,30.0,0.0,2020,7,26
1882,2020-07-27,81,62.0,48.0,70.0,16.0,4.0,4.0,22.9,606.7,72,1.0,30.0,0.0,2020,7,27
1883,2020-07-28,100,74.0,47.0,67.0,17.0,4.0,5.0,24.2,606.1,74,1.0,30.0,0.0,2020,7,28
1884,2020-07-29,94,74.0,46.0,51.0,16.0,5.0,5.0,15.8,608.7,100,0.0,4.8,15.0,2020,7,29
1885,2020-07-30,72,85.0,32.0,46.0,10.0,4.0,3.0,21.3,606.1,77,1.0,26.0,0.0,2020,7,30
1886,2020-07-31,66,63.0,28.0,41.0,5.0,4.0,2.0,21.9,606.3,64,1.0,29.0,0.0,2020,7,31
1887,2020-08-01,52,56.0,26.0,20.0,5.0,5.0,2.0,22.8,606.1,66,2.0,21.0,0.0,2020,8,1
1888,2020-08-02,30,43.0,14.0,26.0,4.0,4.0,2.0,22.9,605.7,70,1.0,30.0,0.0,2020,8,2
1889,2020-08-03,33,32.0,15.0,27.0,3.0,3.0,2.0,23.8,605.8,68,1.0,30.0,0.0,2020,8,3
1890,2020-08-04,36,31.0,20.0,42.0,5.0,4.0,2.0,24.2,605.1,55,3.0,30.0,0.0,2020,8,4
1891,2020-08-05,62,35.0,21.0,31.0,5.0,3.0,3.0,21.8,604.3,71,3.0,30.0,0.0,2020,8,5
1892,2020-08-06,52,40.0,20.0,15.0,9.0,3.0,3.0,22.5,603.6,71,4.0,30.0,0.0,2020,8,6
1893,2020-08-07,28,45.0,19.0,20.0,8.0,4.0,3.0,22.9,604.0,74,2.0,25.0,0.0,2020,8,7
1894,2020-08-08,26,26.0,18.0,8.0,7.0,2.0,4.0,25.7,604.8,57,2.0,30.0,0.0,2020,8,8
1895,2020-08-09,23,32.0,17.0,21.0,5.0,4.0,3.0,24.4,605.4,71,4.0,30.0,0.0,2020,8,9
1896,2020-08-10,23,24.0,20.0,14.0,7.0,5.0,4.0,21.5,605.6,84,2.0,30.0,3.0,2020,8,10
1897,2020-08-11,29,28.0,31.0,17.0,8.0,7.0,4.0,23.2,604.8,72,2.0,30.0,0.0,2020,8,11
1898,2020-08-12,29,43.0,20.0,15.0,6.0,4.0,3.0,18.9,605.4,100,1.0,17.0,27.0,2020,8,12
1899,2020-08-13,22,30.0,19.0,28.0,7.0,3.0,4.0,21.4,604.2,81,4.0,30.0,0.1,2020,8,13
1900,2020-08-14,28,36.0,16.0,28.0,6.0,2.0,3.0,21.6,604.1,80,1.0,30.0,0.0,2020,8,14
1901,2020-08-15,28,32.0,17.0,17.0,6.0,4.0,3.0,22.2,604.8,77,2.0,30.0,0.0,2020,8,15
1902,2020-08-16,24,30.0,11.0,14.0,8.0,4.0,4.0,19.3,605.7,100,1.0,30.0,17.0,2020,8,16
1903,2020-08-17,28,22.0,10.0,17.0,4.0,4.0,3.0,22.0,604.7,81,2.0,30.0,0.0,2020,8,17
1904,2020-08-18,22,21.0,13.0,19.0,4.0,4.0,3.0,20.8,604.5,86,3.0,30.0,0.0,2020,8,18
1905,2020-08-19,28,27.0,27.0,31.0,9.0,4.0,4.0,20.3,604.2,97,2.0,29.0,0.5,2020,8,19
1906,2020-08-20,43,60.0,35.0,36.0,13.0,3.0,5.0,17.7,605.4,100,1.0,30.0,24.0,2020,8,20
1907,2020-08-21,47,67.0,34.0,33.0,11.0,1.0,5.0,18.1,606.5,100,2.0,10.0,7.0,2020,8,21
1908,2020-08-22,41,74.0,20.0,24.0,8.0,2.0,4.0,20.4,607.3,79,2.0,30.0,0.0,2020,8,22
1909,2020-08-23,28,33.0,20.0,26.0,8.0,1.0,5.0,21.4,607.3,73,1.0,30.0,0.0,2020,8,23
1910,2020-08-24,26,35.0,25.0,55.0,12.0,2.0,5.0,21.3,607.3,80,2.0,21.0,0.0,2020,8,24
1911,2020-08-25,56,58.0,52.0,35.0,21.0,5.0,6.0,19.9,606.7,92,1.0,15.0,0.0,2020,8,25
1912,2020-08-26,85,81.0,51.0,52.0,18.0,3.0,6.0,22.5,605.1,70,2.0,30.0,0.0,2020,8,26
1913,2020-08-27,63,86.0,32.0,49.0,8.0,4.0,5.0,22.5,606.2,71,2.0,30.0,0.0,2020,8,27
1914,2020-08-28,55,59.0,22.0,33.0,8.0,3.0,3.0,24.0,606.0,59,2.0,30.0,0.0,2020,8,28
1915,2020-08-29,40,50.0,22.0,23.0,8.0,3.0,4.0,22.2,605.0,66,1.0,27.0,0.0,2020,8,29
1916,2020-08-30,30,53.0,19.0,29.0,8.0,3.0,4.0,25.2,603.3,51,3.0,30.0,0.0,2020,8,30
1917,2020-08-31,34,49.0,41.0,53.0,13.0,5.0,5.0,23.5,604.5,67,3.0,30.0,0.0,2020,8,31
1918,2020-09-01,72,84.0,48.0,72.0,15.0,3.0,6.0,19.1,606.3,87,2.0,10.0,1.0,2020,9,1
1919,2020-09-02,84,88.0,51.0,51.0,20.0,1.0,4.0,19.1,606.8,100,2.0,8.0,15.0,2020,9,2
1920,2020-09-03,71,98.0,39.0,39.0,14.0,4.0,3.0,16.4,609.5,98,1.0,27.0,6.0,2020,9,3
1921,2020-09-04,48,78.0,27.0,36.0,8.0,3.0,3.0,20.7,608.2,67,2.0,16.0,0.0,2020,9,4
1922,2020-09-05,40,57.0,27.0,24.0,10.0,2.0,3.0,21.1,608.0,74,2.0,15.0,0.0,2020,9,5
1923,2020-09-06,28,55.0,15.0,36.0,5.0,4.0,2.0,22.5,608.1,71,2.0,25.0,0.0,2020,9,6
1924,2020-09-07,44,45.0,27.0,32.0,7.0,2.0,3.0,20.6,607.3,84,1.0,19.0,0.0,2020,9,7
1925,2020-09-08,42,62.0,31.0,35.0,14.0,3.0,5.0,23.0,605.2,63,3.0,30.0,0.0,2020,9,8
1926,2020-09-09,39,58.0,22.0,25.0,9.0,7.0,5.0,18.0,607.2,100,1.0,24.0,12.0,2020,9,9
1927,2020-09-10,30,41.0,29.0,26.0,9.0,3.0,5.0,20.4,607.3,70,2.0,30.0,0.0,2020,9,10
1928,2020-09-11,30,53.0,17.0,19.0,7.0,2.0,5.0,19.2,608.6,89,1.0,17.0,0.0,2020,9,11
1929,2020-09-12,30,44.0,14.0,19.0,6.0,1.0,4.0,20.7,606.2,82,1.0,30.0,0.0,2020,9,12
1930,2020-09-13,23,26.0,15.0,18.0,7.0,3.0,5.0,18.3,606.2,100,3.0,8.0,3.0,2020,9,13
1931,2020-09-14,25,42.0,20.0,19.0,7.0,4.0,5.0,20.9,607.3,85,0.0,30.0,1.0,2020,9,14
1932,2020-09-15,25,34.0,23.0,19.0,9.0,3.0,6.0,18.4,609.0,100,0.0,14.0,19.0,2020,9,15
1933,2020-09-16,29,37.0,26.0,23.0,9.0,2.0,6.0,19.2,608.5,100,1.0,23.0,3.0,2020,9,16
1934,2020-09-17,30,46.0,23.0,26.0,5.0,5.0,5.0,18.9,607.0,100,1.0,19.0,5.0,2020,9,17
1935,2020-09-18,34,47.0,26.0,20.0,6.0,2.0,5.0,20.3,606.3,84,2.0,30.0,4.0,2020,9,18
1936,2020-09-19,26,53.0,18.0,24.0,5.0,2.0,4.0,20.1,606.0,93,1.0,30.0,0.2,2020,9,19
1937,2020-09-20,28,34.0,34.0,21.0,10.0,4.0,6.0,17.7,609.2,75,4.0,30.0,0.0,2020,9,20
1938,2020-09-21,34,48.0,20.0,18.0,8.0,2.0,5.0,17.6,609.9,77,3.0,15.0,0.0,2020,9,21
1939,2020-09-22,28,30.0,15.0,21.0,5.0,2.0,6.0,18.3,608.8,89,1.0,17.0,0.0,2020,9,22
1940,2020-09-23,26,35.0,20.0,19.0,6.0,1.0,6.0,17.8,607.3,94,1.0,12.0,0.0,2020,9,23
1941,2020-09-24,30,52.0,20.0,14.0,8.0,2.0,4.0,20.3,606.9,85,1.0,30.0,0.0,2020,9,24
1942,2020-09-25,27,33.0,26.0,18.0,8.0,5.0,6.0,20.8,607.3,90,1.0,30.0,0.0,2020,9,25
1943,2020-09-26,28,61.0,20.0,20.0,6.0,2.0,5.0,15.8,610.0,85,2.0,30.0,4.0,2020,9,26
1944,2020-09-27,34,40.0,25.0,15.0,7.0,1.0,5.0,18.2,607.8,98,1.0,13.0,0.0,2020,9,27
1945,2020-09-28,26,38.0,23.0,19.0,8.0,1.0,5.0,20.5,606.2,79,2.0,30.0,0.0,2020,9,28
1946,2020-09-29,27,43.0,29.0,25.0,8.0,4.0,7.0,18.1,607.4,87,2.0,13.0,0.0,2020,9,29
1947,2020-09-30,34,59.0,18.0,25.0,6.0,3.0,5.0,21.3,606.4,75,1.0,30.0,0.0,2020,9,30
1948,2020-10-01,28,37.0,16.0,23.0,5.0,1.0,4.0,21.2,606.4,74,2.0,30.0,0.0,2020,10,1
1949,2020-10-02,27,26.0,21.0,23.0,7.0,3.0,5.0,21.1,606.4,75,3.0,30.0,3.0,2020,10,2
1950,2020-10-03,24,36.0,24.0,21.0,9.0,1.0,6.0,22.1,605.5,72,2.0,30.0,0.0,2020,10,3
1951,2020-10-04,27,43.0,26.0,26.0,7.0,2.0,6.0,20.3,605.9,78,1.0,30.0,0.2,2020,10,4
1952,2020-10-05,27,43.0,18.0,22.0,5.0,1.0,4.0,21.2,606.9,74,2.0,30.0,0.0,2020,10,5
1953,2020-10-06,25,35.0,22.0,25.0,8.0,1.0,4.0,20.4,607.8,78,1.0,30.0,0.2,2020,10,6
1954,2020-10-07,28,45.0,33.0,27.0,8.0,2.0,6.0,19.1,607.9,88,1.0,30.0,0.0,2020,10,7
1955,2020-10-08,39,62.0,25.0,23.0,6.0,1.0,5.0,20.5,608.2,78,2.0,30.0,0.0,2020,10,8
1956,2020-10-09,40,54.0,37.0,44.0,12.0,1.0,5.0,18.8,609.1,85,2.0,30.0,0.0,2020,10,9
1957,2020-10-10,50,67.0,54.0,49.0,15.0,2.0,6.0,18.3,610.4,81,1.0,15.0,0.0,2020,10,10
1958,2020-10-11,62,89.0,36.0,37.0,10.0,2.0,5.0,19.5,610.3,74,3.0,19.0,0.0,2020,10,11
1959,2020-10-12,49,73.0,38.0,35.0,9.0,1.0,5.0,16.2,610.6,77,2.0,22.0,0.0,2020,10,12
1960,2020-10-13,51,68.0,29.0,19.0,5.0,4.0,4.0,18.1,608.6,73,2.0,21.0,0.0,2020,10,13
